,USD,GBP,EUR,JPY100,CHF,AUD,CAD,SGD,HKD100
2 May 2008,9.9685,7.4778,10.3699,0.3154,0.0342,84.2744,5.1345,0.4522,2.3241
5 May 2008,9.9827,7.4959,10.3879,0.3136,0.0343,84.4477,5.1337,0.4532,2.3222
6 May 2008,9.9400,7.4421,10.3510,0.3122,0.0341,83.9355,5.0991,0.4506,2.3144
7 May 2008,9.9323,7.4630,10.3514,0.3094,0.0342,84.0399,5.1107,0.4513,2.3191
8 May 2008,10.0315,7.5251,10.4512,0.3059,0.0345,84.9254,5.1466,0.4557,2.3384
9 May 2008,10.0470,7.5244,10.3922,0.3059,0.0346,85.4987,5.1772,0.4579,2.3277
12 May 2008,9.9657,7.4921,10.4299,0.3061,0.0346,85.2264,5.1802,0.4575,2.3439
13 May 2008,9.9565,7.5103,10.3976,0.3083,0.0347,85.4062,5.1871,0.4586,2.3388
14 May 2008,10.0278,7.5937,10.5063,0.3097,0.0351,86.4586,5.2503,0.4641,2.3689
15 May 2008,10.0601,7.6141,10.5224,0.3108,0.0351,87.0029,5.2688,0.4663,2.3566
16 May 2008,10.0340,7.5998,10.5117,0.3116,0.0349,86.5351,5.2525,0.4641,2.3522
20 May 2008,10.0853,7.5961,10.6451,0.3124,0.0350,86.6963,5.2808,0.4662,2.3789
21 May 2008,10.1390,7.5315,10.5829,0.3086,0.0349,86.3568,5.2726,0.4642,2.3667
22 May 2008,10.0786,7.4170,10.4872,0.3075,0.0345,85.5197,5.2417,0.4610,2.3561
23 May 2008,10.0454,7.3835,10.5874,0.3073,0.0344,85.5486,5.2443,0.4621,2.3608
26 May 2008,10.0156,7.4102,10.5509,0.3068,0.0345,85.7886,5.2551,0.4633,2.3687
27 May 2008,10.0628,7.4424,10.6168,0.3090,0.0347,86.4850,5.2980,0.4676,2.3839
28 May 2008,10.0559,7.3946,10.5908,0.3122,0.0347,86.2662,5.2865,0.4658,2.3769
29 May 2008,10.0093,7.4042,10.5818,0.3130,0.0347,86.3218,5.2736,0.4663,2.3753
30 May 2008,10.0262,7.4159,10.6366,0.3165,0.0349,86.6517,5.2757,0.4686,2.3765
2 Jun 2008,9.9199,7.3626,10.5927,0.3132,0.0346,85.8918,5.2208,0.4642,2.3648
3 Jun 2008,9.8949,7.4072,10.6301,0.3164,0.0346,85.9396,5.2271,0.4649,2.3653
4 Jun 2008,9.9081,7.3889,10.6506,0.3189,0.0347,86.2007,5.2552,0.4668,2.3758
5 Jun 2008,9.9375,7.4172,10.7913,0.3191,0.0350,86.9119,5.2768,0.4696,2.3881
6 Jun 2008,9.8681,7.3943,10.6733,0.3179,0.0350,86.7519,5.2453,0.4685,2.3778
9 Jun 2008,9.8017,7.3980,10.7585,0.3171,0.0350,86.9896,5.2895,0.4712,2.3920
10 Jun 2008,9.8805,7.3998,10.7793,0.3166,0.0351,87.1119,5.3311,0.4719,2.3989
11 Jun 2008,9.8821,7.3573,10.7605,0.3181,0.0351,87.1519,5.2832,0.4720,2.3851
12 Jun 2008,9.8746,7.3657,10.7854,0.3179,0.0351,87.1542,5.2790,0.4725,2.3816
13 Jun 2008,9.8809,7.3618,10.7611,0.3167,0.0352,87.3542,5.2776,0.4744,2.3749
16 Jun 2008,9.8616,7.3770,10.7939,0.3143,0.0352,87.3629,5.2614,0.4748,2.3748
17 Jun 2008,9.8048,7.3505,10.7501,0.3145,0.0350,87.0272,5.2661,0.4730,2.3734
18 Jun 2008,9.7781,7.3524,10.6645,0.3177,0.0348,86.3386,5.2255,0.4699,2.3672
19 Jun 2008,9.7452,7.3422,10.7063,0.3166,0.0350,86.7055,5.2443,0.4725,2.3728
20 Jun 2008,9.7516,7.3324,10.7524,0.3177,0.0351,86.8945,5.2641,0.4738,2.3789
23 Jun 2008,9.7692,7.3487,10.7309,0.3159,0.0352,86.9235,5.2853,0.4738,2.3885
24 Jun 2008,9.7432,7.3461,10.7176,0.3146,0.0352,87.0325,5.2754,0.4748,2.3873
25 Jun 2008,9.7079,7.3101,10.7297,0.3149,0.0352,86.8568,5.2682,0.4741,2.3825
26 Jun 2008,9.6964,7.3046,10.6838,0.3147,0.0352,86.8701,5.2758,0.4745,2.3836
27 Jun 2008,9.7126,7.3350,10.7366,0.3123,0.0355,86.9768,5.3035,0.4752,2.3874
30 Jun 2008,9.7376,7.2899,10.7497,0.3121,0.0354,87.0858,5.3224,0.4759,2.3959
1 Jul 2008,9.7478,7.2731,10.7601,0.3124,0.0354,87.0968,5.3353,0.4766,2.4061
2 Jul 2008,9.7980,7.2748,10.7850,0.3120,0.0355,87.3125,5.3543,0.4776,2.4047
3 Jul 2008,9.7872,7.2238,10.7427,0.3150,0.0354,87.0788,5.3251,0.4769,2.3978
4 Jul 2008,9.7902,7.2279,10.7502,0.3119,0.0355,87.1188,5.3458,0.4769,2.4055
7 Jul 2008,9.7346,7.1890,10.7395,0.3141,0.0354,87.0522,5.3417,0.4765,2.3970
8 Jul 2008,9.7011,7.1340,10.7533,0.3163,0.0355,86.9670,5.2949,0.4754,2.3906
9 Jul 2008,9.6324,7.0834,10.6874,0.3163,0.0353,86.6383,5.2830,0.4745,2.3849
10 Jul 2008,9.6491,7.1222,10.6745,0.3246,0.0354,86.5050,5.2746,0.4734,2.3800
11 Jul 2008,9.6260,7.1147,10.6696,0.3234,0.0354,86.4517,5.2726,0.4742,2.3821
14 Jul 2008,9.6284,7.0919,10.6390,0.3232,0.0354,86.3427,5.2804,0.4743,2.3893
15 Jul 2008,9.5829,7.1225,10.5754,0.3197,0.0352,85.7585,5.2554,0.4706,2.3721
16 Jul 2008,9.6305,7.0955,10.5872,0.3197,0.0352,85.9046,5.2973,0.4717,2.3888
17 Jul 2008,9.6358,7.1310,10.6238,0.3200,0.0353,86.1655,5.3047,0.4739,2.3961
18 Jul 2008,9.6653,7.2677,10.6498,0.3193,0.0354,86.2626,5.2946,0.4743,2.3943
21 Jul 2008,9.7074,7.3091,10.6569,0.3186,0.0354,86.2782,5.2879,0.4745,2.3928
22 Jul 2008,9.7091,7.2655,10.6699,0.3181,0.0354,86.3426,5.2969,0.4743,2.3966
23 Jul 2008,9.7019,7.2830,10.6583,0.3196,0.0354,86.3559,5.3045,0.4749,2.3959
24 Jul 2008,9.6991,7.3572,10.6511,0.3209,0.0354,86.3826,5.2737,0.4744,2.3801
25 Jul 2008,9.7473,7.3675,10.7230,0.3234,0.0357,86.9160,5.2952,0.4775,2.3944
28 Jul 2008,9.7651,7.4081,10.7358,0.3243,0.0358,87.0493,5.3190,0.4787,2.3995
29 Jul 2008,9.7266,7.3913,10.7018,0.3220,0.0357,86.8052,5.3022,0.4766,2.3891
30 Jul 2008,9.7372,7.3750,10.6967,0.3237,0.0357,86.9409,5.3065,0.4779,2.3903
31 Jul 2008,9.7387,7.3865,10.6845,0.3226,0.0357,86.9675,5.2849,0.4778,2.3842
1 Aug 2008,9.7435,7.3961,10.6640,0.3224,0.0360,87.0985,5.2943,0.4782,2.3892
4 Aug 2008,9.7345,7.3776,10.6191,0.3210,0.0359,87.0209,5.2856,0.4770,2.3786
5 Aug 2008,9.7424,7.3652,10.6597,0.3218,0.0360,87.2475,5.2983,0.4776,2.3846
6 Aug 2008,9.7370,7.4244,10.6537,0.3224,0.0361,87.3519,5.2888,0.4781,2.3803
7 Aug 2008,9.7636,7.4935,10.6892,0.3234,0.0361,87.5652,5.2938,0.4796,2.3820
8 Aug 2008,9.7965,7.4492,10.6527,0.3225,0.0362,87.9141,5.3092,0.4806,2.3841
11 Aug 2008,9.8296,7.4559,10.6446,0.3206,0.0359,88.4208,5.2821,0.4830,2.3590
12 Aug 2008,9.8459,7.4989,10.6714,0.3216,0.0362,88.5808,5.2780,0.4844,2.3669
13 Aug 2008,9.8439,7.4366,10.6737,0.3192,0.0361,88.3008,5.2365,0.4827,2.3445
14 Aug 2008,9.8739,7.4161,10.6142,0.3206,0.0362,88.7008,5.2559,0.4850,2.3696
15 Aug 2008,9.9052,7.4383,10.7404,0.3215,0.0364,89.1517,5.2821,0.4874,2.3741
18 Aug 2008,9.8669,7.3735,10.6343,0.3198,0.0363,88.9674,5.2366,0.4856,2.3525
19 Aug 2008,9.8407,7.3621,10.6190,0.3191,0.0363,88.9650,5.2390,0.4853,2.3615
20 Aug 2008,9.7695,7.3309,10.5921,0.3173,0.0362,88.7274,5.2262,0.4850,2.3474
21 Aug 2008,9.7612,7.2879,10.6132,0.3171,0.0364,88.8415,5.2312,0.4864,2.3574
22 Aug 2008,9.8392,7.3275,10.6026,0.3158,0.0364,88.9007,5.2521,0.4873,2.3617
25 Aug 2008,9.8737,7.3776,10.7347,0.3129,0.0368,89.6050,5.2985,0.4919,2.3793
26 Aug 2008,9.9152,7.3952,10.7897,0.3121,0.0370,90.3540,5.3382,0.4949,2.3885
27 Aug 2008,9.9018,7.3443,10.7289,0.3121,0.0368,90.0740,5.2795,0.4935,2.3699
28 Aug 2008,9.9178,7.3443,10.7085,0.3120,0.0368,90.0716,5.3133,0.4942,2.3809
29 Aug 2008,9.9356,7.4135,10.7816,0.3118,0.0371,90.4849,5.3339,0.4968,2.3981
2 Sep 2008,9.9253,7.3876,10.8074,0.3070,0.0373,91.1073,5.3636,0.5007,2.3986
3 Sep 2008,9.9811,7.4086,10.8206,0.2979,0.0373,91.5939,5.3459,0.5025,2.3993
4 Sep 2008,9.9608,7.3670,10.7550,0.2995,0.0371,91.3539,5.3182,0.5007,2.3819
5 Sep 2008,9.9928,7.4235,10.8881,0.3027,0.0375,92.1914,5.3785,0.5060,2.4206
8 Sep 2008,9.9390,7.3534,10.7523,0.3114,0.0365,91.2715,5.2937,0.5006,2.3849
9 Sep 2008,9.9971,7.4286,10.9240,0.3141,0.0372,92.2072,5.3371,0.5054,2.4204
10 Sep 2008,9.9986,7.3892,10.8549,0.3183,0.0370,92.2581,5.3384,0.5060,2.4187
11 Sep 2008,10.0029,7.3956,10.9055,0.3141,0.0372,92.4872,5.3411,0.5072,2.4173
12 Sep 2008,9.9453,7.3331,10.7602,0.3129,0.0366,92.0872,5.2977,0.5046,2.3906
15 Sep 2008,9.9682,7.3931,10.8019,0.3116,0.0366,91.9514,5.3145,0.5044,2.4048
16 Sep 2008,9.9870,7.3383,10.7496,0.3024,0.0365,91.9623,5.3453,0.5040,2.4083
17 Sep 2008,10.0719,7.2661,10.6994,0.2998,0.0363,91.5562,5.3252,0.5019,2.4005
18 Sep 2008,10.0949,7.3452,10.7795,0.3028,0.0368,92.1486,5.3545,0.5061,2.4065
19 Sep 2008,10.1319,7.3175,10.7110,0.3064,0.0368,92.0834,5.4165,0.5059,2.4133
22 Sep 2008,10.0531,7.3215,10.5982,0.3023,0.0364,90.7723,5.2784,0.4984,2.3889
23 Sep 2008,10.0592,7.3359,10.6157,0.2948,0.0366,90.4504,5.3294,0.4976,2.3944
24 Sep 2008,10.1050,7.3484,10.7108,0.2964,0.0366,90.9963,5.4013,0.5017,2.4145
25 Sep 2008,10.0646,7.3832,10.7491,0.2946,0.0367,91.3559,5.3970,0.5031,2.4141
26 Sep 2008,10.0957,7.3718,10.7131,0.2971,0.0366,91.3280,5.3990,0.5031,2.4120
29 Sep 2008,10.1206,7.3633,10.7014,0.2906,0.0367,91.5758,5.4040,0.5026,2.4094
30 Sep 2008,10.1304,7.4299,10.7992,0.2833,0.0366,91.9247,5.3786,0.5049,2.4114
3 Oct 2008,10.1640,7.3919,10.8301,0.2836,0.0368,92.3620,5.3262,0.5070,2.4080
6 Oct 2008,10.1428,7.3776,10.8256,0.2790,0.0369,92.6301,5.3458,0.5086,2.4005
7 Oct 2008,10.1157,7.3730,10.8464,0.2614,0.0365,93.0182,5.3377,0.5112,2.3936
8 Oct 2008,10.1274,7.3421,10.8363,0.2563,0.0365,92.7986,5.3398,0.5136,2.3866
9 Oct 2008,10.1714,7.3638,10.8171,0.2436,0.0365,92.9619,5.3650,0.5139,2.3815
10 Oct 2008,10.2077,7.3956,10.8323,0.2498,0.0366,93.4327,5.3859,0.5156,2.3951
13 Oct 2008,10.1999,7.3823,10.7936,0.2773,0.0355,93.2071,5.3341,0.5116,2.3570
14 Oct 2008,10.2214,7.4013,10.7624,0.2893,0.0355,93.9180,5.3196,0.5111,2.3739
15 Oct 2008,10.2874,7.4501,10.8575,0.2862,0.0360,93.4026,5.3773,0.5135,2.3994
16 Oct 2008,10.2928,7.4200,10.9078,0.2693,0.0360,93.5925,5.3998,0.5160,2.3974
17 Oct 2008,10.2731,7.3271,10.7900,0.2656,0.0357,93.3201,5.3560,0.5147,2.3780
20 Oct 2008,10.2849,7.3410,10.8012,0.2681,0.0359,93.4929,5.3504,0.5153,2.3775
21 Oct 2008,10.2668,7.2964,10.7875,0.2664,0.0359,93.6989,5.3536,0.5155,2.3851
22 Oct 2008,10.2480,7.3375,10.8126,0.2597,0.0359,94.1318,5.3324,0.5171,2.3848
23 Oct 2008,10.3369,7.3302,10.8246,0.2513,0.0360,95.0255,5.3266,0.5219,2.3800
24 Oct 2008,10.3071,7.2939,10.7054,0.2525,0.0359,95.2876,5.3342,0.5232,2.3796
28 Oct 2008,10.3173,7.3039,10.7277,0.2434,0.0333,95.8267,5.3112,0.5244,2.3752
29 Oct 2008,10.2353,7.2534,10.6336,0.2518,0.0330,95.1257,5.2856,0.5220,2.3668
30 Oct 2008,10.2084,7.2168,10.6525,0.2682,0.0329,94.6555,5.2910,0.5194,2.3655
31 Oct 2008,10.1647,7.2429,10.8037,0.2776,0.0329,94.5896,5.3356,0.5191,2.4183
3 Nov 2008,10.0671,7.2235,10.6912,0.2719,0.0324,93.9586,5.2485,0.5161,2.3788
4 Nov 2008,10.1387,7.2718,10.7734,0.2775,0.0324,94.4012,5.2831,0.5187,2.4126
5 Nov 2008,10.0917,7.2700,10.6990,0.2790,0.0323,93.7488,5.2248,0.5154,2.3841
6 Nov 2008,10.0956,7.3695,10.8083,0.2692,0.0325,94.2760,5.2832,0.5182,2.3927
7 Nov 2008,10.1712,7.3591,10.8688,0.2618,0.0327,95.0737,5.3179,0.5229,2.4073
10 Nov 2008,10.1103,7.2999,10.7574,0.2651,0.0324,93.9884,5.2452,0.5175,2.3585
11 Nov 2008,10.2203,7.3774,10.8934,0.2650,0.0326,95.2159,5.3202,0.5236,2.3967
12 Nov 2008,10.2558,7.3558,10.9256,0.2667,0.0322,95.6780,5.3210,0.5258,2.3908
13 Nov 2008,10.2727,7.3483,10.9040,0.2650,0.0311,95.8791,5.3023,0.5268,2.3914
14 Nov 2008,10.2717,7.2725,10.8308,0.2593,0.0309,95.7325,5.2870,0.5261,2.3713
17 Nov 2008,10.2769,7.3198,10.9067,0.2543,0.0311,95.9483,5.3147,0.5275,2.3681
18 Nov 2008,10.2880,7.2639,10.8796,0.2532,0.0306,95.9391,5.3114,0.5274,2.3648
19 Nov 2008,10.2869,7.2085,10.8737,0.2489,0.0303,96.0390,5.3191,0.5277,2.3594
20 Nov 2008,10.3075,7.2483,10.9035,0.2452,0.0304,96.5081,5.3435,0.5302,2.3685
21 Nov 2008,10.3027,7.2551,10.8452,0.2393,0.0301,96.6280,5.3360,0.5307,2.3716
24 Nov 2008,10.2562,7.2661,10.8491,0.2418,0.0301,96.5807,5.3497,0.5306,2.3700
25 Nov 2008,10.2695,7.2618,10.8205,0.2430,0.0299,96.4922,5.3580,0.5306,2.3627
26 Nov 2008,10.2520,7.3068,10.8561,0.2411,0.0298,96.5055,5.3837,0.5305,2.3872
27 Nov 2008,10.2534,7.3660,10.8737,0.2443,0.0300,96.5347,5.4109,0.5303,2.3976
28 Nov 2008,10.2206,7.3820,10.8518,0.2480,0.0301,96.3215,5.3989,0.5293,2.3939
1 Dec 2008,10.2040,7.4096,10.9231,0.2459,0.0302,96.6788,5.4191,0.5308,2.3970
2 Dec 2008,10.1606,7.4613,10.8713,0.2489,0.0302,96.9453,5.3948,0.5288,2.3846
3 Dec 2008,10.2379,7.3381,10.8570,0.2485,0.0302,96.9187,5.3864,0.5280,2.3751
4 Dec 2008,10.2262,7.3739,10.8554,0.2479,0.0305,96.9986,5.3894,0.5293,2.3794
5 Dec 2008,10.1748,7.3748,10.8549,0.2442,0.0308,96.9552,5.3821,0.5287,2.3788
9 Dec 2008,10.2571,7.4702,10.8330,0.2520,0.0312,96.7721,5.4134,0.5278,2.4006
10 Dec 2008,10.2046,7.4480,10.7860,0.2513,0.0331,96.3881,5.3882,0.5263,2.3992
11 Dec 2008,10.1977,7.5345,10.7889,0.2672,0.0331,96.2415,5.3952,0.5263,2.4032
12 Dec 2008,10.1183,7.4551,10.6446,0.2617,0.0323,94.6396,5.3527,0.5183,2.3783
15 Dec 2008,10.1917,7.4084,10.6934,0.2635,0.0322,94.9810,5.4040,0.5206,2.3905
16 Dec 2008,10.1996,7.4388,10.7109,0.2610,0.0323,94.6796,5.4072,0.5190,2.4002
17 Dec 2008,10.1730,7.3874,10.6716,0.2660,0.0324,94.0266,5.4119,0.5157,2.3905
18 Dec 2008,10.1250,7.4038,10.6383,0.2681,0.0321,92.8537,5.4252,0.5098,2.3860
19 Dec 2008,10.0579,7.4278,10.6731,0.2695,0.0317,92.5630,5.4841,0.5086,2.4180
22 Dec 2008,10.0812,7.4465,10.6951,0.2704,0.0318,92.6790,5.3727,0.5086,2.3823
23 Dec 2008,10.0868,7.3767,10.5637,0.2637,0.0318,92.8910,5.3795,0.5089,2.4042
24 Dec 2008,10.0448,7.3369,10.5253,0.2644,0.0317,92.6121,5.3634,0.5076,2.3983
26 Dec 2008,9.9742,7.3057,10.5347,0.2700,0.0318,92.6358,5.3679,0.5096,2.4064
30 Dec 2008,9.9429,7.3302,10.5439,0.2771,0.0318,92.6888,5.4170,0.5084,2.4198
31 Dec 2008,9.9584,7.3109,10.5310,0.2755,0.0317,92.4727,5.3716,0.5081,2.4031
2 Jan 2009,9.9283,7.3344,10.5430,0.2740,0.0317,92.1929,5.3291,0.5071,2.4152
5 Jan 2009,9.9684,7.3309,10.5507,0.2643,0.0318,92.3903,5.3406,0.5082,2.3722
6 Jan 2009,10.0128,7.4296,10.6621,0.2663,0.0321,93.5822,5.3339,0.5139,2.3875
7 Jan 2009,10.0200,7.4771,10.5913,0.2720,0.0321,93.5884,5.2865,0.5136,2.3758
8 Jan 2009,10.0801,7.5924,10.6979,0.2678,0.0328,93.9945,5.3683,0.5161,2.3936
9 Jan 2009,10.1464,7.5347,10.6445,0.2659,0.0323,94.2383,5.3908,0.5172,2.3843
12 Jan 2009,10.2060,7.5762,10.7798,0.2628,0.0326,95.0940,5.4753,0.5218,2.4025
13 Jan 2009,10.2472,7.5495,10.7915,0.2617,0.0324,95.6114,5.4565,0.5245,2.4105
14 Jan 2009,10.2151,7.4901,10.6824,0.2655,0.0320,94.9607,5.3957,0.5207,2.3902
15 Jan 2009,10.2820,7.6288,10.7868,0.2628,0.0324,95.7739,5.4297,0.5255,2.4186
16 Jan 2009,10.2854,7.5724,10.7721,0.2609,0.0322,95.6006,5.4177,0.5245,2.3950
19 Jan 2009,10.2295,7.5964,10.6781,0.2643,0.0321,95.0915,5.4011,0.5217,2.3942
20 Jan 2009,10.2971,7.6480,10.7742,0.2614,0.0324,96.1046,5.4587,0.5272,2.4157
21 Jan 2009,10.3261,7.6375,10.7410,0.2619,0.0324,96.2469,5.4662,0.5277,2.3971
22 Jan 2009,10.3564,7.6319,10.7712,0.2639,0.0323,96.4538,5.3930,0.5290,2.4053
23 Jan 2009,10.3552,7.6357,10.7588,0.2595,0.0323,96.4069,5.4099,0.5289,2.4176
28 Jan 2009,10.3495,7.6821,10.7244,0.2611,0.0320,96.2897,5.4401,0.5282,2.4109
29 Jan 2009,10.3209,7.7474,10.6899,0.2628,0.0319,96.0129,5.4441,0.5267,2.4048
30 Jan 2009,10.3320,7.7629,10.7216,0.2607,0.0319,96.2133,5.4327,0.5279,2.3962
3 Feb 2009,10.3518,7.5841,10.6975,0.2599,0.0307,96.4531,5.3963,0.5290,2.3914
4 Feb 2009,10.3391,7.5944,10.6973,0.2625,0.0309,96.3171,5.3960,0.5286,2.3892
5 Feb 2009,10.3750,7.6693,10.7864,0.2616,0.0310,96.6340,5.4215,0.5304,2.4045
6 Feb 2009,10.3117,7.6154,10.6893,0.2616,0.0309,96.1274,5.3906,0.5275,2.3927
10 Feb 2009,10.2542,7.5973,10.6275,0.2585,0.0308,95.7250,5.3804,0.5254,2.3953
11 Feb 2009,10.3113,7.7261,10.6537,0.2575,0.0305,96.2474,5.4114,0.5284,2.4078
12 Feb 2009,10.2619,7.6814,10.5812,0.2582,0.0307,96.1021,5.3945,0.5275,2.3953
13 Feb 2009,10.2744,7.6449,10.6000,0.2580,0.0302,96.3274,5.3841,0.5286,2.3897
16 Feb 2009,10.2958,7.6801,10.6518,0.2568,0.0308,96.5140,5.3981,0.5297,2.4000
17 Feb 2009,10.2925,7.6346,10.6088,0.2515,0.0307,96.6366,5.4049,0.5303,2.3927
18 Feb 2009,10.3526,7.6446,10.5468,0.2495,0.0307,97.4829,5.4047,0.5343,2.3929
19 Feb 2009,10.3292,7.6545,10.5377,0.2486,0.0307,97.4472,5.3930,0.5346,2.3895
20 Feb 2009,10.2777,7.6511,10.5735,0.2453,0.0306,97.7070,5.4161,0.5361,2.4009
23 Feb 2009,10.2944,7.6054,10.5883,0.2429,0.0307,97.8936,5.4162,0.5373,2.3985
24 Feb 2009,10.2642,7.6094,10.5822,0.2430,0.0308,97.9001,5.4715,0.5369,2.4109
25 Feb 2009,10.2451,7.6055,10.5495,0.2430,0.0307,97.5229,5.4109,0.5352,2.3940
26 Feb 2009,10.2470,7.6479,10.5572,0.2426,0.0307,97.8829,5.4184,0.5369,2.4043
27 Feb 2009,10.2246,7.6584,10.5735,0.2423,0.0308,98.3202,5.4306,0.5392,2.4053
2 Mar 2009,10.2733,7.6354,10.6298,0.2377,0.0311,99.2268,5.4606,0.5441,2.4060
3 Mar 2009,10.2769,7.6045,10.5906,0.2343,0.0311,99.4534,5.4671,0.5449,2.4015
4 Mar 2009,10.2883,7.6524,10.5922,0.2363,0.0311,99.4294,5.4552,0.5451,2.4091
5 Mar 2009,10.2897,7.6379,10.5680,0.2409,0.0309,98.9761,5.4117,0.5425,2.3897
6 Mar 2009,10.2869,7.6821,10.6620,0.2362,0.0310,99.4108,5.4429,0.5451,2.4027
10 Mar 2009,10.2865,7.6540,10.6460,0.2399,0.0309,99.0775,5.4216,0.5432,2.4028
11 Mar 2009,10.2381,7.6147,10.6274,0.2499,0.0309,98.0084,5.3861,0.5375,2.3869
12 Mar 2009,10.2295,7.6366,10.6773,0.2482,0.0307,98.0350,5.3945,0.5376,2.3860
13 Mar 2009,10.2536,7.6101,10.6885,0.2492,0.0307,98.1069,5.4177,0.5381,2.4006
16 Mar 2009,10.2976,7.6372,10.7381,0.2525,0.0309,98.7202,5.4582,0.5414,2.4029
17 Mar 2009,10.2397,7.6103,10.6463,0.2583,0.0307,97.9522,5.4405,0.5372,2.3939
18 Mar 2009,10.2460,7.5906,10.7477,0.2593,0.0306,97.7389,5.4154,0.5362,2.3889
19 Mar 2009,10.2567,7.5741,10.7041,0.2621,0.0305,97.4829,5.4043,0.5352,2.3915
20 Mar 2009,10.2855,7.5378,10.7324,0.2622,0.0306,97.0189,5.5131,0.5331,2.3975
23 Mar 2009,10.3282,7.5705,10.8123,0.2618,0.0311,97.3389,5.5163,0.5347,2.4090
24 Mar 2009,10.2778,7.5579,10.7486,0.2620,0.0313,96.6748,5.4843,0.5307,2.4009
25 Mar 2009,10.2682,7.5781,10.7626,0.2626,0.0317,96.9922,5.4806,0.5326,2.4134
26 Mar 2009,10.2264,7.5301,10.7081,0.2680,0.0314,96.6802,5.4582,0.5308,2.3954
27 Mar 2009,10.2452,7.5135,10.6718,0.2749,0.0313,96.3631,5.4524,0.5289,2.3979
30 Mar 2009,10.2483,7.5598,10.7296,0.2663,0.0316,96.8615,5.4324,0.5317,2.3980
31 Mar 2009,10.2772,7.5253,10.6971,0.2608,0.0316,97.3802,5.4415,0.5343,2.3999
1 Apr 2009,10.2899,7.5777,10.7832,0.2649,0.0316,97.4696,5.4650,0.5349,2.4030
2 Apr 2009,10.2238,7.5343,10.7171,0.2665,0.0314,96.8323,5.4160,0.5313,2.3857
3 Apr 2009,10.1432,7.4643,10.7641,0.2704,0.0314,95.4019,5.3548,0.5236,2.3687
6 Apr 2009,10.0990,7.4707,10.7315,0.2704,0.0311,95.2527,5.3591,0.5227,2.3730
7 Apr 2009,10.1158,7.4914,10.8136,0.2691,0.0316,95.4685,5.3815,0.5238,2.3868
8 Apr 2009,10.1969,7.5975,10.7870,0.2716,0.0320,96.6684,5.4049,0.5303,2.4006
9 Apr 2009,10.2101,7.5398,10.7083,0.2694,0.0320,96.5510,5.4033,0.5298,2.3856
10 Apr 2009,10.1691,7.5360,10.6842,0.2736,0.0319,96.1936,5.3849,0.5279,2.3828
13 Apr 2009,10.2090,7.5420,10.6962,0.2699,0.0319,96.3802,5.3726,0.5289,2.3838
14 Apr 2009,10.1610,7.5269,10.6798,0.2709,0.0324,95.9269,5.3862,0.5264,2.3751
15 Apr 2009,10.1864,7.5958,10.7288,0.2706,0.0330,96.1669,5.3932,0.5279,2.4015
16 Apr 2009,10.1386,7.5126,10.6176,0.2716,0.0329,95.5511,5.3652,0.5245,2.3873
17 Apr 2009,10.1695,7.5636,10.6321,0.2713,0.0336,95.9764,5.3694,0.5269,2.4014
20 Apr 2009,10.2379,7.5874,10.7779,0.2711,0.0339,96.9802,5.4071,0.5323,2.4227
21 Apr 2009,10.2511,7.5681,10.8236,0.2701,0.0341,97.4254,5.4127,0.5346,2.4212
22 Apr 2009,10.2503,7.5352,10.7458,0.2714,0.0337,97.2069,5.3994,0.5336,2.4188
23 Apr 2009,10.2291,7.4846,10.7655,0.2697,0.0335,97.0309,5.3955,0.5328,2.4142
24 Apr 2009,10.1693,7.4261,10.6314,0.2689,0.0332,96.0869,5.3523,0.5276,2.3971
27 Apr 2009,10.1426,7.4006,10.6616,0.2689,0.0333,95.8121,5.3780,0.5263,2.4112
28 Apr 2009,10.1887,7.4665,10.7488,0.2683,0.0334,96.4628,5.3988,0.5299,2.4217
29 Apr 2009,10.1847,7.4628,10.7102,0.2664,0.0333,96.3161,5.3750,0.5291,2.4063
30 Apr 2009,10.0963,7.3455,10.5691,0.2702,0.0331,95.0699,5.3422,0.5225,2.3898
4 May 2009,10.0624,7.3868,10.6724,0.2789,0.0334,94.5962,5.3138,0.5203,2.3953
5 May 2009,9.9773,7.3055,10.6150,0.2769,0.0335,93.6567,5.2719,0.5149,2.3764
6 May 2009,10.0284,7.3699,10.6686,0.2771,0.0339,94.0350,5.3007,0.5172,2.3957
7 May 2009,10.0470,7.4022,10.6279,0.2793,0.0340,94.1017,5.2977,0.5173,2.3938
8 May 2009,10.1247,7.4699,10.6992,0.2801,0.0341,94.1537,5.2979,0.5176,2.4007
11 May 2009,10.0546,7.4347,10.5912,0.2828,0.0338,93.4013,5.2622,0.5135,2.4000
12 May 2009,10.1907,7.4862,10.7154,0.2837,0.0341,94.0642,5.3392,0.5169,2.4167
13 May 2009,10.1638,7.4506,10.6742,0.2837,0.0339,93.5163,5.3240,0.5141,2.4046
14 May 2009,10.2388,7.5056,10.7231,0.2833,0.0342,94.3187,5.3780,0.5184,2.4234
15 May 2009,10.2607,7.4228,10.7267,0.2799,0.0341,94.4667,5.3747,0.5191,2.4194
18 May 2009,10.2788,7.4764,10.8162,0.2796,0.0342,94.8800,5.4025,0.5213,2.4170
19 May 2009,10.2738,7.4779,10.7276,0.2852,0.0341,94.5550,5.3690,0.5194,2.4115
20 May 2009,10.2844,7.4960,10.8221,0.2830,0.0343,94.5175,5.3944,0.5193,2.4265
